Open,High,Low,Close,Adj Close,Volume
748,748.450012,727.549988,731.599976,656.464355,243199
729.950012,734,719,721.950012,647.805298,166250
715,731.849976,697,703.349976,631.11554,635586
704.349976,721.799988,704.349976,713.799988,640.492371,695568
713.5,776.099976,713.5,771.099976,691.907654,890757
774,789.950012,750.5,775.650024,695.990356,526494
776.549988,794.099976,761.450012,788.299988,707.341003,484052
794.900024,807,770,804.099976,721.518372,608313
804.900024,819,800.099976,814.799988,731.119568,743451
825,928.650024,820.049988,851.75,764.274902,1363692
872.900024,924.799988,861.099976,912.349976,818.651123,937540
910.549988,915.400024,870,880.5,790.072021,685968
876.349976,889.900024,863,873.099976,783.432068,786792
885,958,880,942.75,845.929077,1432572
934.200012,952.150024,898.299988,915.75,821.702026,1136798
938.950012,951.700012,901.299988,936.400024,840.231201,323797
939,944.799988,904.599976,914.799988,820.849426,1698432
914.799988,936.849976,909,929.799988,834.30896,970101
933.950012,933.950012,905.150024,913.099976,819.324158,553732
913,963.700012,883.75,947.200012,849.92218,1220325
954.799988,956,931,941.400024,844.717712,225662
954,968,938.099976,957.549988,859.209106,499529
966.700012,966.700012,917.099976,922.5,827.75885,623077
925.049988,953.849976,921.5,950.049988,852.47937,436696
954,994,948.799988,983.049988,882.090332,809687
995.25,1020,985.200012,1007.25,903.804993,457001
1011.299988,1023,983.549988,1007.75,904.25354,436153
1006.700012,1006.700012,980.049988,995.5,893.261597,370587
995,1000.900024,985.099976,996.700012,894.338257,225398
998.849976,999,924,932.5,836.731567,524773
932,937.150024,897.950012,910.349976,816.856445,381827
909.200012,924.950012,905.099976,912.049988,818.381897,883966
923.650024,923.650024,875.099976,879.900024,789.533813,808428
881,893.099976,866.049988,875.799988,785.854858,648565
876.049988,876.049988,858,863.599976,774.907776,408440
864.150024,870.5,844.200012,849.549988,762.300781,1044326
842,866.849976,842,849.549988,762.300781,1098606
858,858,845.349976,850,766.219727,1001694
849,891.900024,849,885.299988,798.040466,1494454
898.900024,903.450012,880.200012,895.5,807.234802,375289
891,911,886.5,905.049988,815.843689,277001
909.900024,913,900,904.5,815.3479,169961
905,946,904,942.200012,849.331909,496757
948,964.599976,929,935.75,843.517761,564634
929,959,929,954.099976,860.05896,307508
960,971.950012,952.700012,959.5,864.926819,445238
950,969.849976,905.099976,916.900024,826.525635,370772
917.049988,934.099976,881.900024,899.650024,810.975891,448063
891,945,885,906.650024,817.286011,343116
907,943.450012,847.950012,862.150024,777.172058,407466
860,886,850.099976,878.299988,791.730164,120593
880.200012,911,871.049988,907.849976,818.367615,274061
918.650024,933.950012,875.099976,919.75,829.094788,399058
910.599976,937,905.299988,910.700012,820.936646,278516
909,909,888,896,807.685669,232862
890.650024,913.200012,880.450012,895.5,807.234802,449550
891,907.900024,891,899.049988,810.434937,160858
905,913.200012,872.599976,878.549988,791.955627,313586
884.700012,893.900024,870.900024,877.200012,790.738647,262583
876.700012,891.400024,849.25,885.349976,798.085388,601744
895,916.900024,895,907.700012,818.232422,1113362
908.849976,923.5,901.599976,914,823.91156,1286467
915,919.150024,891,900.049988,811.336487,804443
892.25,896.299988,879,885.400024,798.130432,304942
886.400024,886.400024,866.349976,872.400024,786.411865,614307
883,894.599976,865,888.849976,801.240234,425940
889.5,902.900024,888.349976,896.349976,808.001343,1603225
902,918,895,906.549988,817.195862,725008
897.099976,900.450012,872.049988,881.349976,794.479614,226665
881.349976,900.700012,881.349976,894.650024,806.468689,426908
899.049988,903.599976,887.700012,898.849976,810.2547,274584
907.75,919.400024,883,896.200012,807.865967,347678
904.900024,904.900024,882.049988,891.950012,804.034912,249549
893,895.5,878.549988,886.5,799.121887,333689
896.950012,930.799988,889.950012,927.799988,836.351257,1032735
934.700012,943,932.5,937.049988,844.689575,1101251
930,949.5,917.5,933.049988,841.083618,818666
935,939,929.599976,936.849976,844.509277,687744
936.849976,958.900024,923,928.150024,836.66687,800416
934,934,902.049988,911.950012,822.063538,268869
919.849976,922.950012,906.299988,919.349976,828.734253,280519
921,924.900024,900.75,904.150024,815.032288,387718
898.099976,949,898.099976,943,850.053101,436279
950,968.049988,941,960.650024,865.963379,768192
966,985,960,972.799988,876.916016,1438570
978.799988,978.799988,958.25,974.5,878.448303,253802
984.75,994.400024,972.650024,990.099976,892.510803,919041
992,995.900024,962.5,970.150024,874.5271,478044
976.799988,979.900024,960.049988,975.650024,879.484985,233816
979,985.75,968.950012,976.049988,879.84552,515811
979.900024,984,966.299988,970.75,875.067749,719871
978.950012,983.5,965.099976,976.400024,880.161011,465751
982.799988,982.799988,967.200012,971.75,875.969543,233066
968,974.849976,925,929.799988,838.154114,288508
932.200012,955.900024,911.650024,951.049988,857.309631,455853
950,964.950012,950,962.450012,867.585999,348734
960,975.150024,945.200012,965.900024,870.696106,638103
965.900024,984.950012,955.150024,978.700012,882.234253,485029
987.75,998.700012,972.099976,977.150024,880.837036,1179749
980.049988,980.049988,939.150024,943.450012,850.45874,397311
954.900024,954.900024,890.049988,919.650024,829.004639,1028270
916.049988,956.25,914.450012,947.299988,853.929382,474573
947.150024,983.900024,940,975.400024,879.259705,246855
975.5,982.900024,925.5,932.299988,840.407715,555365
935.650024,936.400024,905,910.400024,820.666321,699450
910.799988,942.950012,880.099976,887.349976,799.888306,564677
899.950012,923.75,885.349976,899.099976,810.480164,707169
899,916,896.099976,901.450012,812.598572,966142
900,900,868,876.700012,790.287903,264791
869,876.950012,855.299988,874.400024,788.214722,275293
881.700012,910.900024,880,904.25,815.122559,969093
904.25,904.25,904.25,904.25,815.122559,0
891,918.75,857.299988,872.549988,786.547058,413881
874.549988,906.75,874,900,811.291504,572541
904,941.900024,904,924.700012,833.556763,712357
920,920,892.150024,900.049988,811.336487,469679
902.049988,922.950012,901.049988,915.400024,825.173584,297606
925.049988,936.25,893.5,897.549988,809.08313,202344
890.650024,904.700012,873,891.25,803.403809,597925
894,902,882,893.75,805.65741,255550
891,914.900024,885.099976,907.299988,821.454102,2091145
913.950012,953.049988,895.349976,950.349976,860.430664,1822743
954,958.900024,934,937.099976,848.434387,730530
933,964,933,948.25,858.52948,1015958
952.150024,977,950.200012,970.849976,878.991089,1081940
975,982,963,967.900024,876.320129,853438
969,1047,969,1015.299988,919.235352,2960392
1020.150024,1052.25,1011,1039.199951,940.873962,1303179
1045,1062,1030,1049.599976,950.289978,1038671
1049.599976,1065,1030,1043.099976,944.40509,4040941
1049.400024,1069.900024,1038.349976,1051.900024,952.372498,1204539
1056,1064.800049,1040,1049.25,949.973022,711556
1044.599976,1087.400024,1044.599976,1064.900024,964.142334,687323
1078.599976,1079,1040,1049.900024,950.561584,216161
1055,1067.550049,1046.199951,1059.150024,958.936401,357048
1052,1061.5,1038.550049,1050.349976,950.969177,1119459
1047.150024,1061.199951,1000,1024.800049,927.836609,630392
1020,1044.800049,1006.700012,1037.900024,939.697083,517965
1038,1044,1016,1037.400024,939.244385,599574
1047.849976,1099,1045,1079.900024,977.723022,1104230
1084,1139,1065.099976,1116.800049,1011.131958,777229
1120.050049,1133.599976,1086.150024,1110.800049,1005.699585,404325
1118,1171.5,1109.949951,1162.5,1052.507935,657751
1167.849976,1222.599976,1162,1204.050049,1090.126709,1049767
1216,1224,1173.550049,1178.199951,1066.721924,517912
1184,1207,1155,1178.300049,1066.812866,585689
1177,1185.800049,1122,1145.849976,1037.433105,636331
1145,1193.900024,1135.800049,1188.25,1075.821289,499538
1195.949951,1195.949951,1132.5,1148.75,1040.058838,773702
1148.75,1164.349976,1112.650024,1123.300049,1017.016785,524659
1120,1145.349976,1116,1123.75,1017.424072,304279
1126,1142.699951,1076.5,1084.349976,981.752136,867334
1073.699951,1086.550049,1015.75,1060.400024,960.067993,1135271
1074.900024,1126,1074.900024,1121.699951,1015.567993,754025
1122.050049,1130,1083.150024,1096.25,992.526306,378853
1098.400024,1122.349976,1071.25,1115.699951,1010.135681,500407
1124,1125,1087.550049,1101.949951,997.686829,330621
1102.199951,1109.699951,1085.5,1096.650024,992.888306,200309
1091.099976,1109,1078.900024,1091.400024,988.134949,139540
1095.050049,1110.25,1092.099976,1099.099976,995.106445,201159
1092.050049,1113.949951,1088.699951,1106.25,1001.580017,217404
1111,1118,1091.349976,1108.300049,1003.436218,372310
1116,1116,1096,1102.349976,998.048889,44916
1097,1118,1097,1106.099976,1001.444153,228012
1109.449951,1124.699951,1064.599976,1071.599976,970.208557,542854
1069.900024,1085.400024,1035.25,1045.449951,946.532532,526091
1038,1049.150024,1023.599976,1040,941.59845,599475
1050,1064.75,1038.449951,1053.400024,953.730286,424555
1060,1074,1048.699951,1061.099976,960.702087,326345
1060,1070,1034.449951,1040.849976,942.36792,334446
1042,1053.25,1032.300049,1039.5,941.145691,268361
1037.050049,1054.849976,1020,1034.199951,936.347046,344374
1057.75,1122.5,1057.75,1110.849976,1005.744812,1326898
1113,1169.900024,1113,1165.099976,1054.861694,1297360
1171.199951,1177.099976,1117.150024,1142.599976,1034.490601,719255
1135.050049,1148.849976,1109.25,1124.300049,1017.922119,805609
1136.949951,1160,1097.050049,1106.449951,1001.761047,793874
1116,1128,1102.5,1122.849976,1016.609314,449912
1133,1141.599976,1078.099976,1095.449951,991.801819,877700
1088.900024,1116.75,1086.599976,1101.650024,997.4151,1345235
1101,1163.800049,1097,1158.849976,1049.203247,573227
1150,1169.150024,1135,1159.900024,1050.153809,303518
1164,1168.900024,1130.300049,1142.349976,1034.264282,414354
1140,1170.75,1136.300049,1158.900024,1049.248291,379707
1168.900024,1205,1160,1173.099976,1062.104736,704469
1169,1177,1133.349976,1140.849976,1032.90625,268923
1141,1188.699951,1141,1157.150024,1047.664063,499349
1150,1177.949951,1130.050049,1140.099976,1032.226929,272602
1140.099976,1164,1131,1147.5,1038.927002,239076
1149.849976,1169,1137.5,1146.25,1037.795044,362730
1142,1169.300049,1142,1158.849976,1049.203247,209480
1169.949951,1220,1152,1212.150024,1097.460327,465832
1219.849976,1272,1216.25,1260,1140.782715,785606
1264,1284.449951,1211.5,1221.400024,1105.834839,413267
1217,1265,1215,1250.699951,1132.362671,575280
1255,1263,1202,1227.800049,1111.629517,291238
1239,1239,1204.300049,1214.349976,1099.452148,485696
1219.949951,1228.699951,1190.699951,1210.5,1095.966309,447301
1213,1213,1150,1160.300049,1050.515625,994868
1164,1191.550049,1163.900024,1180.199951,1068.533081,542344
1180,1202.800049,1151.199951,1170.599976,1059.841309,698438
1170,1178.800049,1141,1157.300049,1047.800049,897040
null,null,null,null,null,null
1235,1242.199951,1200.550049,1216.050049,1100.990845,805239
1220.949951,1246,1220.949951,1240.300049,1122.946533,457275
1255,1287.699951,1201,1209.25,1094.834229,380642
1212,1212,1172.650024,1188.150024,1075.731079,379334
1188,1228,1172.5,1195,1081.932495,693426
1196.300049,1214.699951,1174,1191.849976,1079.080688,392551
1196,1202.349976,1158,1166.599976,1056.219604,454019
1171,1217.949951,1168.25,1205.599976,1091.529663,474857
1201.050049,1239.800049,1178.599976,1188,1075.594849,720229
1192,1192.5,1141.349976,1147.650024,1039.062988,373754
1152.650024,1195,1150.650024,1177.550049,1066.133911,585495
1180,1189.949951,1169.949951,1178.349976,1066.85791,98014
1191.199951,1213.800049,1175.050049,1185.5,1073.331421,418826
1178.599976,1203.650024,1165.099976,1192.550049,1079.7146,243674
1200,1204,1175.400024,1200.449951,1086.866699,166294
1205,1206,1155.050049,1160.75,1050.923462,286547
1160.75,1164.349976,1110.599976,1119.900024,1013.938843,675615
1114.099976,1123.550049,1072.550049,1095.099976,991.484802,819057
1107.75,1107.75,1045,1083.400024,980.891907,831190
1085.099976,1122.699951,1085.099976,1120.349976,1014.345764,329991
1135.5,1135.5,1097.050049,1114.349976,1008.913574,654128
1124.900024,1159,1102.5,1148.800049,1040.104126,292992
1155,1171.800049,1127.099976,1160.300049,1050.515625,322002
1161.550049,1194.800049,1150,1187.050049,1074.734863,394150
1198.849976,1207.050049,1155.050049,1161.949951,1052.009888,355186
1171.900024,1171.900024,1144.099976,1157,1047.528076,339442
1157,1161,1127.25,1136.349976,1028.831787,403000
1139,1157.099976,1135,1144.099976,1035.848755,311435
1150,1152.949951,1090.099976,1099.300049,995.287354,786452
1107.949951,1109.800049,1031,1050.599976,951.195374,996325
1055,1055.800049,1014.299988,1025.5,928.470337,824320
1031,1047.599976,1000,1011.849976,916.111938,706406
1017.849976,1039.699951,1010,1027.650024,930.416809,407062
1033,1055,1015.299988,1041.800049,943.227966,550298
1045.150024,1060,1021,1030,932.544495,522138
1035,1047.599976,990,1039.949951,941.553101,448026
1042.650024,1054.900024,985,996.950012,902.621643,639644
997.900024,1006,961.400024,991.25,897.46106,1216649
993.700012,1006,972,984.299988,891.168396,784332
982,982,945.900024,969.849976,878.085754,1266216
931.200012,945,817.599976,828,749.657104,5463866
820.049988,851.700012,798.299988,846.700012,766.58783,6022796
848,857.700012,810.549988,814.450012,737.389099,2164235
805,821.799988,761.049988,770.900024,697.959717,1648498
776,802.400024,766.200012,790.049988,715.297852,1585291
799.400024,827,788.799988,823.200012,745.31134,1170080
823,823,801.099976,806.900024,730.553711,1105940
807.349976,821.150024,791,813.099976,736.16687,1175530
811,830,802.150024,817.5,740.150574,864778
824,846,819,839.599976,760.159729,670201
835.650024,847,832.25,844.400024,764.505432,448092
846.75,856.5,838,845.599976,765.591858,541573
854.5,862,829.799988,836.150024,757.036072,1412683
838,838,814.950012,824.450012,746.442993,706583
828,834.150024,817.049988,824.650024,746.624084,386949
824.450012,837.599976,822,828.450012,750.064453,295022
838,844,826.299988,835.849976,756.764404,425890
834,837.5,821,834.25,755.315796,647438
833.299988,843.849976,828.150024,832.950012,754.138855,909259
833.349976,850,819.650024,823.599976,745.673401,1506831
831.25,831.25,816.650024,823.200012,745.31134,625648
823.5,827.5,802,807.299988,730.915649,1112305
812,827.099976,805.75,820.650024,743.002502,1289455
817.599976,825.700012,811.849976,816.099976,738.883057,758180
819.900024,835.599976,812.299988,825.549988,747.439026,330015
825.549988,834.549988,805,815,737.887207,279389
820,826.950012,804.200012,817.200012,739.878967,479562
824.75,837.299988,822,832.549988,753.776611,414640
835,837.900024,778,791.799988,716.882263,715017
785,819.75,775.650024,814.849976,737.751404,912325
818,825,802.150024,821.25,743.545715,703730
820,831,817,823.049988,745.175598,1173931
829.950012,843.849976,820.5,831.049988,752.418457,1289062
834,897.900024,831.049988,873.150024,790.535095,1563758
877,923.599976,875,885.099976,801.354431,3438205
888,907,872.5,891.25,806.922607,1271825
886.549988,915,886.549988,899.900024,814.754028,1136293
903,904,886.599976,891.799988,807.420654,543077
896,898.299988,852,878.950012,795.78656,1771418
884.650024,893.849976,874.450012,883.200012,799.634277,782211
870,879.950012,853.25,868.650024,786.460938,457668
868.650024,875.849976,848.25,853.450012,772.69928,863352
870,895,868.75,890.650024,806.379456,1623964
900,931.5,895.099976,927.950012,840.150208,1278884
925,935,902.299988,906.700012,820.910889,657398
891,919.950012,891,901.700012,816.383972,687228
905,947.900024,905,940.700012,851.693787,827879
915,964.700012,915,947.599976,857.940796,1037709
944.75,944.75,920,928.950012,841.055481,442899
936.700012,948.950012,930.5,939.599976,850.697815,428331
948,957,922.049988,924.599976,837.117126,526221
926,929.200012,902,907.450012,821.589783,558370
914.700012,917.299988,879.299988,887.799988,803.799072,903977
890,900.599976,885,889.150024,805.021362,654562
894.5,905,888.299988,898.599976,813.577026,317620
904,910,888,890.25,806.017212,321167
893.900024,901.900024,871.299988,878.450012,795.333801,338461
877,887,870,880,802.074829,295139
889.299988,903.299988,875,879.25,801.391418,336973
880,886.700012,870.200012,879.650024,801.755981,213110
875,883.450012,845.549988,848.200012,773.09082,462395
852,856,840,842.549988,767.941162,439989
851.900024,871,848,852.599976,777.101257,419509
855,883.700012,854.049988,861.400024,785.122009,507078
868.5,898,861.299988,891.400024,812.465454,661351
900,920.900024,872,917.700012,836.436462,789037
920,923,900,907.75,827.367554,450817
914,920,899.650024,903.450012,823.448364,339534
909,914,893,898.5,818.936646,438512
902,904.299988,892.75,898.349976,818.799988,337876
898,907,880,887.450012,808.865173,275591
890,897,872.099976,878.150024,800.388733,203089
878.150024,878.150024,878.150024,878.150024,800.388733,0
863.099976,870,819.349976,824.900024,751.854065,900566
828,870.400024,828,867.450012,790.636108,431892
868,884.5,849.599976,854.549988,778.878418,284068
860,875.700012,855,856.849976,780.974915,235970
863,874.900024,855,862.700012,786.306824,229101
861.349976,873,843.5,850.799988,775.46051,407725
835,861,828,848.849976,773.683228,703467
829,838.799988,790.299988,824.25,751.261536,768048
824.900024,838,790,813.450012,741.417908,1056965
814.900024,828,804.599976,812.299988,740.369751,671718
836,836,814.299988,819.349976,746.795532,405932
825,834.450012,812.099976,818.25,745.792908,410758
818.849976,827.5,809,813.049988,741.053406,644581
814.400024,837,810,818.650024,746.157532,354914
822,874.5,820.700012,861.400024,785.122009,1352015
867,873.900024,850.650024,866,789.314453,419753
874.900024,874.900024,849,857.049988,781.157104,643031
850,860,800.849976,803.450012,732.303528,273493
805,833,802.950012,820.900024,748.208374,421132
829,849.5,822,839.299988,764.979004,309094
834,882.950012,817.200012,871,793.871826,934899
884,899.5,874.099976,879.099976,801.254639,409643
887.849976,887.849976,865,867.099976,790.3172,212876
867.099976,867.099976,867.099976,867.099976,790.3172,0
867.700012,882,855,873.400024,796.059326,285447
888,913,877,908.5,828.051086,1056945
907.799988,928.900024,893.349976,909.25,828.734802,474845
912,923,883.400024,890.150024,811.326233,314155
889.900024,891.900024,865,881.200012,803.16864,346232
885,900.5,865.549988,876.599976,798.975952,1888262
876.900024,911.099976,872.099976,888.950012,810.232422,344467
878.950012,942.599976,871.099976,936.25,853.343933,895860
940.700012,944.950012,905,925.049988,843.13562,756482
925.049988,940.5,912,929.700012,847.373901,487116
931.900024,949.900024,927.5,945,861.319031,696127
952,977,944.200012,955.900024,871.253662,638742
956,978.599976,938.5,973.349976,887.158569,368902
962,972,943.849976,948.849976,864.828003,623783
953,968,942.5,958.400024,873.53241,252722
959.5,981.849976,951,977.450012,890.895386,249025
973.200012,1013,965.700012,1007.450012,918.239075,489220
1013.099976,1018.900024,971,990.349976,902.65332,400709
1002,1005,986,998.150024,909.762573,294024
998.150024,998.150024,998.150024,998.150024,909.762573,0
964.5,975.099976,946.349976,967.5,881.826721,380870
973.900024,977.900024,962,973.299988,887.112976,301311
970,970,908,933.299988,850.655151,1444604
970,970,938,947.25,863.369934,818468
948.599976,956.400024,932.400024,945.150024,861.455811,494693
942.950012,954,928.299988,944.650024,861.000122,414150
942.299988,950.5,925,933,850.381714,624867
934.400024,945,902,941.5,858.128967,1281138
932,954,930.549988,943.349976,859.815186,474535
949.5,965,931.450012,940.099976,856.852966,512194
944.849976,956.900024,935.150024,952,867.699158,283650
956.049988,962.900024,949.549988,956.650024,871.9375,168493
954,954,898.200012,913.849976,836.334595,389317
912.849976,938.849976,909.900024,932.25,853.174011,312473
922,925,884.150024,889.799988,814.324646,921140
880,887.950012,860,865.700012,792.268982,429858
876,891.900024,854.099976,888.099976,812.768799,1427509
885.099976,885.099976,858.849976,875.099976,800.871582,452632
884.900024,884.900024,866.349976,870.099976,796.295715,420968
874,877.5,850,851.400024,779.181824,293341
855.349976,864.950012,842.200012,852.150024,779.868286,1473231
855.150024,863.900024,847.549988,849.900024,777.809204,444613
853,854.599976,830,833.25,762.571533,405684
832.5,852.450012,832,846.150024,774.377197,618823
850,853.5,842,847.650024,775.750122,1179239
849.599976,884,847.849976,879.25,804.669617,616926
879.25,879.25,879.25,879.25,804.669617,0
880.25,885.799988,873.5,880.450012,805.767883,270095
886,892.799988,871,887.099976,811.853699,898093
879.099976,884.400024,855.5,859.900024,786.960876,479105
864.700012,864.700012,835,845.299988,773.599304,796575
851,863.5,846.700012,856.700012,784.032349,308705
852,864.950012,850.5,856.299988,783.666199,515112
854.900024,862.950012,847.299988,853.400024,781.012207,422390
857,857,822.650024,824.549988,754.609375,2212538
825,828.349976,803.049988,807.75,739.234253,946136
807,807,784.25,796.650024,729.075989,788514
802,804.5,780.349976,790.799988,723.722107,938238
798.75,803.799988,783,794.849976,727.428528,814701
801.700012,810,797,803.099976,734.978821,538849
807.200012,827.900024,797.450012,821.299988,751.634949,1213793
821,844.900024,818,843.25,771.723083,516664
848,854.75,842,849.799988,777.71759,493801
851.549988,859,841.299988,851.150024,778.953064,221108
846,863,844.5,853.450012,781.058044,226333
852,856.25,847.299988,851.700012,779.456482,167063
856,861.650024,844.650024,848,776.070251,306967
852,862.900024,845.549988,850.599976,778.449707,322319
850,874,846,858.700012,785.862671,536789
859,869.900024,855,865.700012,792.268982,116323
856.650024,877.799988,834.150024,840.900024,769.57251,272775
848.950012,871.299988,837.349976,864.900024,791.536804,335402
864.900024,891.5,863.400024,872.599976,798.58374,732764
865,866.049988,815.400024,821.549988,751.863831,251058
827,856,827,841.950012,770.533508,514771
837,841.700012,812,818,748.61499,350002
824,824.75,806,808,739.463074,207760
811,819.549988,786.400024,806.650024,738.227722,641453
797.799988,808.549988,786,799.799988,731.958801,1206057
799.950012,814.5,762,764.900024,700.019043,236569
769,777,743,767.25,702.169617,488355
777,784,755.349976,775.25,709.490906,433059
771.049988,771.049988,744.599976,750.150024,686.520264,408420
755,763,736.950012,741.049988,678.192078,704172
751,767.25,746.099976,752.599976,688.76239,525161
756.849976,767.049988,747,749.299988,685.74231,208659
750,758,739.400024,747.25,683.866211,424843
746,755.900024,737.099976,750.75,687.069336,790375
750.099976,859.299988,750.099976,844.25,772.638245,1409489
847.950012,849.200012,801.099976,809.599976,740.927429,545574
809.599976,842.450012,792,801.150024,733.194214,536748
795,829.799988,784,804.150024,735.939697,496733
814.400024,840.099976,811.450012,832.650024,762.022278,622258
840,847.900024,830.200012,841.400024,770.03009,545454
849.700012,870,844.049988,856.450012,783.803406,399665
850,850,811.799988,817.950012,748.569153,383163
810,818.700012,799,810.450012,741.705383,267121
810,811.900024,769.349976,779.5,713.380676,516571
781.5,793.650024,748,786.650024,719.924133,1015565
814,822.049988,779.099976,813.200012,744.222107,333830
820,841.950012,805.549988,809.150024,740.515747,388009
811.049988,837,800.099976,833.900024,763.16626,392773
840,847.799988,825.5,834.900024,764.081482,229782
834.900024,842.799988,811.25,826.200012,756.119446,322573
837.200012,849,817.25,841.5,770.121704,268169
850.200012,853.299988,802,809.349976,740.698608,536761
801,822.450012,796.5,815.049988,745.9151,326310
821.950012,821.950012,782.599976,795.950012,728.435181,790142
796.900024,806.450012,775.5,800.099976,732.233215,484570
803.5,812.900024,773.150024,805.549988,737.221008,747572
805.099976,863.900024,802.150024,850.099976,777.992065,979327
853.099976,882.799988,853.099976,867.599976,794.00769,727987
883.950012,886,859.099976,878.299988,803.800232,533333
878.099976,915.150024,868.049988,911,833.726501,482394
911,929.900024,895.549988,922.049988,843.83905,517603
909,939,897.549988,936.25,856.834656,510725
938,943.799988,920,924.599976,846.172913,382587
929,941.099976,920,926.650024,848.048889,330452
928,950.950012,928,941.950012,862.051208,309369
943,948.650024,921,925,846.53894,211948
925.950012,928.150024,888.299988,911.299988,834.000916,559780
918.5,925.700012,905.400024,912.150024,834.778992,436575
914,918.900024,892.150024,909.950012,832.765381,346796
909,936,902.049988,931.549988,852.533325,338127
935,939.799988,922.099976,933.549988,854.363708,413544
925,936,900,906.549988,829.65387,272457
893.599976,923.400024,893.599976,905.700012,828.875916,296901
909.549988,940,906.299988,923.150024,844.845886,333036
933.75,956.700012,930.200012,948.200012,867.770996,580604
947,965,941.5,953.150024,872.301147,798291
955.099976,957.75,920,926.400024,847.820251,420652
925.049988,927.849976,912.099976,923.349976,845.028809,377581
922,934.75,911.299988,924.299988,845.898376,321735
928.5,934,906.450012,926.349976,847.774292,373814
930,954,921.099976,946.5,866.215149,370531
953,957.849976,932.5,945.950012,865.711914,357532
941,957.900024,938.200012,952.849976,872.026611,160344
942,984,940.049988,966.400024,884.427246,338003
975.549988,1004.900024,973.950012,986.049988,902.410583,638064
986,1008.700012,983.400024,1000.049988,915.222961,539227
993,1003.950012,982,993.200012,908.953979,441223
987.700012,996.799988,962.5,965.950012,884.015442,465198
963.950012,973.25,950.200012,954.549988,873.582397,329340
955.400024,988.700012,955.400024,979.5,896.416077,489822
975.349976,994,975,988.400024,904.561035,341800
982,998.849976,982,994.400024,910.052307,458149
994.5,995.299988,955,964.25,882.459595,835574
964.5,965,925,942.849976,862.874817,543385
962.900024,1092.199951,962.900024,1083,991.136902,3591676
1090.199951,1127.5,1034.400024,1042.650024,954.209595,2589850
1042,1079.099976,1032.650024,1042.449951,954.026367,1246010
1048,1063,1024.050049,1028.949951,941.67157,945297
1041.5,1058.599976,1032.25,1050.900024,961.759644,377905
1054,1058,1041,1049.050049,960.066711,484031
1055,1077.300049,1049.550049,1063.349976,973.153503,756201
1045,1087.900024,1036.5,1084.400024,992.41803,641743
1095,1123.699951,1086.150024,1119.650024,1024.677979,981490
1116,1119,1058.050049,1070,979.239624,617516
1073.099976,1087.699951,1058.599976,1071.650024,980.749634,525054
1072.099976,1108.949951,1072.099976,1098.800049,1005.596802,724490
1099.300049,1147.050049,1072.599976,1135.800049,1039.458008,852210
1135.800049,1141.650024,1082,1100.849976,1007.472717,622385
1114.949951,1121.400024,1067.449951,1072.599976,981.619263,583788
1090,1123,1077.900024,1115.150024,1020.559814,787181
1122,1163.699951,1107.949951,1156.550049,1058.448364,1232626
1165,1181.699951,1134.300049,1142.25,1045.361206,700450
1131.099976,1203.75,1131.099976,1196.599976,1095.101074,895527
1195,1219.800049,1172.5,1194.050049,1092.767456,745627
1190.150024,1219.800049,1175.650024,1200.150024,1098.349731,517157
1194.199951,1202.400024,1173.449951,1180.400024,1080.275391,859703
1180.5,1193.400024,1156,1162.400024,1063.802002,548249
1163.5,1170,1148.150024,1156.599976,1058.493774,564392
1160,1181.800049,1160,1171.699951,1072.31311,620747
1171.699951,1184.199951,1134.800049,1150.099976,1052.545288,530674
1159.949951,1181.349976,1147.550049,1172,1072.587646,1019536
1182.599976,1214.400024,1172.800049,1209.550049,1106.952515,1248978
1210,1225,1190.199951,1197.099976,1095.558838,919445
1200,1206.699951,1180.400024,1184.699951,1084.210571,329343
1175,1194,1150,1159.199951,1060.873535,469668
1167.400024,1176.900024,1154,1162.400024,1063.802002,357411
1165,1177.900024,1155.099976,1160.050049,1061.651367,290455
1158.599976,1166.449951,1146.050049,1160,1061.605469,628357
1160.900024,1160.900024,1136,1141.5,1044.674927,387873
1134.099976,1147.599976,1128.550049,1138.800049,1042.203857,481034
1138,1163.75,1128.849976,1156,1057.94458,782556
1156.900024,1163.150024,1144,1155.5,1057.486938,232899
1154.900024,1159.199951,1141.199951,1148.949951,1051.492676,413674
1134.800049,1152.949951,1096.050049,1146.900024,1049.616699,557790
1139,1163.199951,1132.699951,1156.449951,1058.356689,281734
1157,1159,1141.699951,1152.949951,1055.153809,359893
1152.900024,1157.800049,1136,1144.849976,1047.740479,599957
1153,1214.699951,1151.900024,1203.900024,1101.781616,2782506
1214.699951,1245,1208.199951,1226.650024,1122.602295,700953
1228.5,1262,1228.5,1240.5,1135.277222,554024
1239.800049,1252.900024,1225,1230.849976,1126.446045,331394
1239.900024,1240.25,1208.849976,1213,1110.109985,534126
1215.900024,1232.449951,1199.050049,1210.800049,1108.09668,311106
1233.800049,1291.75,1220.199951,1279.650024,1171.106567,617963
1299.949951,1309.800049,1288.25,1301.050049,1190.691406,838397
1292.199951,1299.849976,1272.800049,1286.25,1177.146729,378278
1286.25,1293.050049,1266.050049,1273.400024,1165.386597,381289
1284.099976,1292.849976,1268,1271.5,1163.647705,513851
1271.050049,1278.5,1220.099976,1228.949951,1129.9021,974202
1221,1232.949951,1186.5,1202.400024,1105.492065,988718
1208.550049,1211.75,1185,1192.5,1096.389771,444112
1197.900024,1221.300049,1160.849976,1166.599976,1072.577271,896812
